FILENAME,URL,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
5464.txt,https://www.bahn.de,18,www.bahn.de,11,0,de,100,1,0.0326503,0.04317537,2,1,0,0,0,5,0.278,0,0,0,0,0,1,0.056,1,1437,3655,1,bahn,100,100,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,12,14,5,62,2,31,1
7675138.txt,https://dlscord-tm.com/gifts,27,dlscord-tm.com,14,0,com,56.4047619,0.8,0.5229071,0.056946611,3,0,0,0,0,16,0.593,0,0,0,0,0,3,0.111,1,28,11978,1,dlscord-tmgift,0,93.33333333,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0
607532.txt,https://www.shotbywright.com,27,www.shotbywright.com,20,0,com,100,1,0.5229071,0.049419607,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,4629,3978,1,shotbywright,100,100,0,0,1,0,0,1,0,21,0,1,1,0,1,1,1,0,1,118,2,19,99,0,11,1
447483.txt,https://www.gqb.gov.cn,21,www.gqb.gov.cn,14,0,cn,100,0.571428571,0.0033218,0.038134475,2,2,0,0,0,7,0.333,0,0,0,0,0,2,0.095,1,1017,572,1,gqbgov,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,31,6,2,42,0,81,1
239210.txt,https://www.rbsoft.org,21,www.rbsoft.org,14,0,org,100,1,0.0799628,0.059650387,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,348,386,1,rbsoft,100,100,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,9,1,7,2,5,15,1
mw66392.txt,http://www.ykl.pplink.club,25,www.ykl.pplink.club,19,0,club,53.66666667,0.7,0.0006227,0.037467933,4,2,0,0,0,12,0.48,0,0,0,0,0,2,0.08,0,8,41,1,yklpplink,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oph07818.txt,http://1636365.com/assets/@happys.755bd3e6.js/assets/@intlify.595663c5.js/assets/assets/@floating-ui.4bc9703a.js/assets/,120,1636365.com,11,0,com,7.254323189,1,0.5229071,0.041676638,3,0,0,0,0,69,0.575,24,0.2,0,0,0,20,0.167,0,86,266643,1,1636365assets@happys755bd3e6jsassets@intlify595663c5jsassetsassets@floating-ui4bc9703ajsassets,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,63,67,0,1,0
628425.txt,https://www.webenzo.be,21,www.webenzo.be,14,0,be,100,1,0.0033189,0.050055374,2,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,459,617,1,weenzo,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,14,5,27,27,0,31,1
8043883.txt,https://girokonto-sicherheitshinweis.web.app/,45,girokonto-sicherheitshinweis.web.app,36,0,app,34.50116783,0.59375,0.001502,0.056441886,3,1,0,0,0,33,0.733,0,0,0,0,0,4,0.089,1,35,249,1,girokonto-sicherheitshinweisweb,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
88684.txt,https://www.ffjudo.com,21,www.ffjudo.com,14,0,com,100,1,0.5229071,0.046849436,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,548,968,1,ffjudo,100,100,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,38,12,20,63,4,92,1
565946.txt,https://www.drbrentkidsdentist.com,33,www.drbrentkidsdentist.com,26,0,com,100,1,0.5229071,0.056291215,3,1,0,0,0,20,0.606,0,0,0,0,0,1,0.03,1,309,522,1,drbrentkidsdentist,100,100,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,0,1,10,6,9,0,1,22,1
mw7277.txt,http://www.infodocs.kginfocom.com,32,www.infodocs.kginfocom.com,26,0,com,53.64714337,0.555555556,0.5229071,0.062806239,3,2,0,0,0,19,0.594,0,0,0,0,0,2,0.062,0,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799911.txt,https://www.trinidad-ca.com,26,www.trinidad-ca.com,19,0,com,100,0.818181818,0.5229071,0.064387731,3,1,0,0,0,12,0.462,0,0,0,0,0,2,0.077,1,174,755,1,trinidad-ca,100,100,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,2,0,0,0,18,1
8053915.txt,http://kpecdbsauu.medicinadaamazonia.com.br/vnafvra97w/?q=3717065149&id=100,75,kpecdbsauu.medicinadaamazonia.com.br,36,0,br,17.84890427,0.575757576,0.0094423,0.040486998,2,2,0,0,0,44,0.587,15,0.2,2,1,0,6,0.12,0,9,83,1,kpecdbsauumedicinadaamazoniacomvnafvra97w?q=3717065149&id=100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534367.txt,https://www.cpc.pt,17,www.cpc.pt,10,0,pt,100,1,0.0015361,0.048892983,2,1,0,0,0,4,0.235,0,0,0,0,0,1,0.059,1,2106,2501,1,cc,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,62,20,25,131,8,195,1
mw56174.txt,http://www.sutherlende.ga,24,www.sutherlende.ga,18,0,ga,69,1,0.0002256,0.054662641,2,1,0,0,0,12,0.5,0,0,0,0,0,1,0.042,0,20,212,1,sutherlende,100,100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621666.txt,https://www.hourriya-tagheer.org,31,www.hourriya-tagheer.org,24,0,org,100,0.5625,0.0799628,0.060881782,3,1,0,0,0,17,0.548,0,0,0,0,0,2,0.065,1,4354,454,1,hourriya-tagheer,100,100,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,165,16,27,268,30,288,1
5054.txt,https://www.ouest-france.fr,26,www.ouest-france.fr,19,0,fr,100,0.583333333,0.0141483,0.060628053,2,1,0,0,0,12,0.462,0,0,0,0,0,2,0.077,1,6935,4240,1,ouest-rance,0,0,1,0,1,0,0,1,0,7,0,1,1,1,0,0,1,0,1,79,19,20,368,0,479,1
8062561.txt,https://deb0bf70-1e07-49be-95bb-ae746d37cbac.id.repl.co/,56,deb0bf70-1e07-49be-95bb-ae746d37cbac.id.repl.co,47,0,co,30.82548938,0.181818182,0.0059772,0.034567121,2,2,0,0,0,25,0.446,15,0.268,0,0,0,8,0.143,1,198,869,1,deb0bf70-1e07-49be-95bb-ae746d37cbacidrepl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
mw31j26527.txt,https://www.ledgercloud.com,26,www.ledgercloud.com,19,0,com,78.33333333,1,0.5229071,0.061367022,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,11,50,1,ledgercloud,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8133201.txt,https://bafybeiavcwbxkqrer7mmcny6cdy7fw42sdbtfashqwgqbihrkaq7wdxiuq.ipfs.cf-ipfs.com//mail_delivery_pil1904.html,112,bafybeiavcwbxkqrer7mmcny6cdy7fw42sdbtfashqwgqbihrkaq7wdxiuq.ipfs.cf-ipfs.com,76,0,com,7.816286278,0.305555556,0.5229071,0.036750311,3,2,0,0,0,85,0.759,10,0.089,0,0,0,9,0.08,1,52,28144,1,bafybeiavcwbxkqrer7mmcny6cdy7fw42sdbtfashqwgqbihrkaq7wdxiuqipfscf-ipfsmail_delivery_pil1904html,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,3,0,1,3,0
563181.txt,https://www.microtiles.com,25,www.microtiles.com,18,0,com,100,1,0.5229071,0.070323793,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,795,773,1,microtiles,100,100,0,0,1,0,0,1,0,2,0,1,1,0,0,0,0,0,1,39,4,12,4,14,15,1
8131403.txt,https://gateway.pinata.cloud/ipfs/bafybeiboyaek3ag2kvurcl4gy4cntezlavvnoe6rkrg7oj72jtyn3zrlru/,94,gateway.pinata.cloud,20,0,cloud,23.94785548,0.571428571,0.0001819,0.043008199,5,1,0,0,0,72,0.766,9,0.096,0,0,0,5,0.053,1,2,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oph12089.txt,https://www.citi.babar-ali.com/,31,www.citi.babar-ali.com,22,0,com,65.49707602,0.428571429,0.5229071,0.063318595,3,2,0,0,0,15,0.484,0,0,0,0,0,4,0.129,1,9,106,1,citibabar-ali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8061546.txt,https://aol-102875.weeblysite.com/,34,aol-102875.weeblysite.com,25,0,com,66.72,0.80952381,0.5229071,0.045664184,3,1,0,0,0,16,0.471,6,0.176,0,0,0,4,0.118,1,271,19665,1,aol-102875weeblysite,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,19,3,9,1,0,4,0
385315.txt,https://www.chinesemedicineliving.com,36,www.chinesemedicineliving.com,29,0,com,100,1,0.5229071,0.061804283,3,1,0,0,0,23,0.639,0,0,0,0,0,1,0.028,1,892,8047,1,chinesemedicineliving,100,100,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,22,22,37,125,2,135,1
739179.txt,https://www.futurewise.org,25,www.futurewise.org,18,0,org,100,1,0.0799628,0.055749123,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,803,238,1,futurewise,100,100,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,18,5,6,46,0,39,1
4498.txt,https://www.eea.europa.eu,24,www.eea.europa.eu,17,0,eu,100,0.7,0.0056158,0.074252349,2,2,0,0,0,10,0.417,0,0,0,0,0,2,0.083,1,5176,16677,1,auropa,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,6,10,2,315,5,325,1
8116368.txt,https://curly-waterfall-9477.gd0jfpofm78984.workers.dev/,56,curly-waterfall-9477.gd0jfpofm78984.workers.dev,47,0,dev,29.29304361,0.348837209,0.0009613,0.036306218,3,2,0,0,0,32,0.571,10,0.179,0,0,0,6,0.107,1,90,394,1,curly-waterfall-9477gd0jfpofm78984workers,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,2,0,2,0
mw67907.txt,http://www.play.google.store.apps.details.settings.pw,52,www.play.google.store.apps.details.settings.pw,46,0,pw,30.25410045,0.230769231,0.0001665,0.05746749,2,6,0,0,0,35,0.673,0,0,0,0,0,6,0.115,0,2,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32145.txt,https://www.cfkargentina.com,27,www.cfkargentina.com,20,0,com,100,1,0.5229071,0.061084353,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,786,9381,1,cfkargentina,100,100,1,1,0,0,0,1,0,8,0,1,1,0,0,0,0,0,0,31,23,25,113,4,111,1
687408.txt,https://www.collectors-club-of-great-britain.co.uk,49,www.collectors-club-of-great-britain.co.uk,42,0,uk,100,0.314285714,0.028555,0.061778928,2,2,0,0,0,31,0.633,0,0,0,0,0,6,0.122,1,1071,356,1,collectors-clb-of-great-britainco,0,0,1,0,1,0,0,1,0,4,0,1,1,0,0,0,1,0,1,20,2,13,70,1,36,1
7972877.txt,https://paypay-ne.xyz/customer/paypay.php,40,paypay-ne.xyz,13,0,xyz,28.40706531,0.777777778,0.0017496,0.04553264,3,0,0,0,0,27,0.675,0,0,0,0,0,5,0.125,1,86,20455,1,paypay-necustomerpaypayph,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,5,0
453821.txt,https://www.thegeorgetowndish.com,32,www.thegeorgetowndish.com,25,0,com,100,1,0.5229071,0.060131007,3,1,0,0,0,19,0.594,0,0,0,0,0,1,0.031,1,963,1654,1,thegeorgetowndish,100,100,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,19,3,1,51,0,10,1
8085803.txt,https://gateway.ipfs.io/ipfs/qmuwwtyl3u2ehstyvkkkes953ed8b7t3vz65lwbotvcmke/,76,gateway.ipfs.io,15,0,io,22.89911286,0.666666667,0.0129268,0.035767473,2,1,0,0,0,53,0.697,10,0.132,0,0,0,5,0.066,1,9,84,1,gatewayipfsipfsqmuwwtyl3u2ehstyvkkkes953ed8b7t3vz65lwbotvcmke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545670.txt,https://www.accessvegas.com,26,www.accessvegas.com,19,0,com,100,1,0.5229071,0.066846732,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,591,9381,1,accessvegas,100,100,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,25,14,22,104,1,162,1
16914.txt,https://www.adb.org,18,www.adb.org,11,0,org,100,1,0.0799628,0.059791252,3,1,0,0,0,5,0.278,0,0,0,0,0,1,0.056,1,1118,12861,1,adb,100,100,1,0,1,0,0,1,0,6,0,1,1,1,0,1,0,0,1,14,6,24,297,7,58,1
175995.txt,https://www.nwnewsnetwork.org,28,www.nwnewsnetwork.org,21,0,org,100,1,0.0799628,0.056005097,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,3258,9116,1,nwnewsnetwk,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,95,1,7,106,0,159,1
mw29710.txt,http://www.a0690184.xsph.ru,26,www.a0690184.xsph.ru,20,0,ru,68.33639706,0.923076923,0.0180132,0.02002737,2,2,0,0,0,6,0.231,7,0.269,0,0,0,2,0.077,0,9,44,1,a0690184xsph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86203.txt,https://www.psych.ox.ac.uk,25,www.psych.ox.ac.uk,18,0,uk,100,0.545454545,0.028555,0.0483073,2,3,0,0,0,10,0.4,0,0,0,0,0,3,0.12,1,3322,4067,1,psychoxac,0,0,1,0,1,0,0,0,0,3,0,1,1,0,0,1,0,0,1,4,4,4,230,0,256,1
8131576.txt,https://gateway.ipfs.io/ipfs/bafybeidapv2ekgj6cpuqnerrcweurd2glbrifrsszlm47dyym5xbfnlg54/aremo.html,99,gateway.ipfs.io,15,0,io,16.78278721,0.666666667,0.0129268,0.041577736,2,1,0,0,0,77,0.778,8,0.081,0,0,0,6,0.061,1,10,776973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81125.txt,https://www.nhsbsa.nhs.uk,24,www.nhsbsa.nhs.uk,17,0,uk,100,0.7,0.028555,0.046585043,2,2,0,0,0,10,0.417,0,0,0,0,0,2,0.083,1,776,501,1,nhsbsanhs,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,13,7,16,67,0,8,1
624121.txt,https://www.heatherfraelick.com,30,www.heatherfraelick.com,23,0,com,100,1,0.5229071,0.061383376,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,1228,25815,1,heatherfraelick,100,100,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,17,16,27,99,3,112,1
621961.txt,https://www.holidayapartments.co.za,34,www.holidayapartments.co.za,27,0,za,100,0.9,0.0018398,0.058120029,2,2,0,0,0,20,0.588,0,0,0,0,0,2,0.059,1,1558,2495,1,holidayapartmentsco,0,0,1,1,1,0,0,1,0,2,0,1,1,1,0,0,1,0,1,23,4,42,73,16,18,1
8023035.txt,http://ogne3s.hyperphp.com/,26,ogne3s.hyperphp.com,19,0,com,57.67313019,0.666666667,0.5229071,0.050540663,3,1,0,0,0,16,0.615,1,0.038,0,0,0,2,0.077,0,2,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
118355.txt,https://www.journey2050.com,26,www.journey2050.com,19,0,com,100,1,0.5229071,0.041847605,3,1,0,0,0,9,0.346,4,0.154,0,0,0,1,0.038,1,1451,9381,1,journey2050,100,100,1,1,1,0,0,1,1,5,1,0,1,1,0,0,1,0,1,39,13,36,62,0,58,1
8006001.txt,https://att-107572.square.site/,30,att-107572.square.site,22,0,site,71.64929932,0.764705882,0.0017656,0.041336873,4,1,0,0,0,13,0.433,6,0.2,0,0,0,3,0.1,1,68,80,1,att-107572square,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
86827.txt,https://www.combinatorics.org,28,www.combinatorics.org,21,0,org,100,1,0.0799628,0.069189852,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,730,1005,1,combinatics,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,2,1,2,42,1,43,1
7965396.txt,http://www.smutfantasies.com/,28,www.smutfantasies.com,21,0,com,75.85544022,1,0.5229071,0.062228942,3,1,0,0,0,16,0.571,0,0,0,0,0,1,0.036,0,25,76,1,smutfantasies,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
251691.txt,https://www.yescelular.com.br,28,www.yescelular.com.br,21,0,br,100,0.785714286,0.0094423,0.060147659,2,2,0,0,0,14,0.5,0,0,0,0,0,2,0.071,1,699,3829,1,yescelularcom,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,22,11,12,1,0,27,1
8070332.txt,https://dev00-36634.firebaseapp.com/,36,dev00-36634.firebaseapp.com,27,0,com,61.9047619,0.739130435,0.5229071,0.041084302,3,1,0,0,0,17,0.472,7,0.194,0,0,0,4,0.111,1,108,8125,1,dev00-36634firebaseapp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
8078023.txt,https://dhdjeueyy.weebly.com/,29,dhdjeueyy.weebly.com,20,0,com,49.23809524,0.625,0.5229071,0.046335813,3,1,0,0,0,18,0.621,0,0,0,0,0,3,0.103,1,129,368,1,dhdjeueyyweebly,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0
749557.txt,https://www.medis.or.jp,22,www.medis.or.jp,15,0,jp,100,0.75,0.0230451,0.05880888,2,2,0,0,0,8,0.364,0,0,0,0,0,2,0.091,1,377,200,1,medisor,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,1,1,4,0,39,1
mw69390.txt,http://www.1billionwell.com,26,www.1billionwell.com,20,0,com,76.28676471,1,0.5229071,0.054193385,3,1,0,0,0,13,0.5,1,0.038,0,0,0,1,0.038,0,18,455,1,1billionwell,100,100,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0
mw145152.txt,http://www.masyuk.com,21,www.masyuk.com,14,0,com,90.18181818,1,0.5229071,0.055244389,3,1,0,0,0,9,0.429,0,0,0,0,0,1,0.048,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8111789.txt,https://banproweb00--banprocwe000.repl.co/index.htm,51,banproweb00--banprocwe000.repl.co,33,0,co,23.35906387,0.466666667,0.0059772,0.048288914,2,1,0,0,0,32,0.627,5,0.098,0,0,0,6,0.118,1,198,869,1,banproweb00--banprocwe000replindexhtm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
8103340.txt,https://gennials-enlinea.web.app/,33,gennials-enlinea.web.app,24,0,app,47.21230769,0.45,0.001502,0.057752347,3,1,0,0,0,21,0.636,0,0,0,0,0,4,0.121,1,108,8125,1,gennials-enlineaweb,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
800754.txt,https://www.rybinski.eu,22,www.rybinski.eu,15,0,eu,100,1,0.0056158,0.049303947,2,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,14218,894,1,rybinski,100,100,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1766,0,1,1
8014810.txt,https://walemi.com/,18,walemi.com,10,0,com,89.81818182,1,0.5229071,0.065194141,3,0,0,0,0,9,0.5,0,0,0,0,0,1,0.056,1,32,400,1,walemi,100,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,1,0
75966.txt,https://www.dallaslibrary2.org,29,www.dallaslibrary2.org,22,0,org,100,1,0.0799628,0.053088592,3,1,0,0,0,15,0.517,1,0.034,0,0,0,1,0.034,1,514,2686,1,dallaslibrary2,100,100,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,42,2,5,51,0,25,1
8115753.txt,https://ebanking-ch3-ubs-a3ab0.web.app/login.html?session=5cvypqhtfnntmdmx7gocxsjhvrnjxnpmdfcqhbqlo62jdnortfuxufeq8qc6fqke9kbupmh9iehnssqut7x1diovliiwzyxcleu0026amp;auth=4b556835-a39a-40df-8583-b4a7be03d970,206,ebanking-ch3-ubs-a3ab0.web.app,30,0,app,7.136437211,0.384615385,0.001502,0.034408168,3,1,0,0,0,144,0.699,39,0.189,2,1,0,12,0.073,1,635,606,1,ebanking-ch3-ubs-a3ab0webloginhtml?session=5cvypqhtfnntmdmx7gocxsjhvrnjxnpmdfcqhbqlo62jdnortfuxufeq8qc6fqke9kbupmh9iehnssqut7x1diovliiwzyxcleu0026amp;auth=4b556835-a39a-40df-8583-b4a7be03d970,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,2,2,9,0,0,29,0
840825.txt,https://www.wkc-org.net,22,www.wkc-org.net,15,0,net,100,0.571428571,0.0384199,0.054942423,3,1,0,0,0,8,0.364,0,0,0,0,0,2,0.091,1,1021,429,1,wkc-org,100,100,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,13,5,11,39,5,3,1
mw2711.txt,http://www.server1ct.exodus.connexxa.it,38,www.server1ct.exodus.connexxa.it,32,0,it,43.89514426,0.4,0.012178,0.056051652,2,3,0,0,0,23,0.605,1,0.026,0,0,0,3,0.079,0,9,57,1,server1ctexodusconnexxa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538223.txt,https://www.self-counsel.com,27,www.self-counsel.com,20,0,com,100,0.666666667,0.5229071,0.063898614,3,1,0,0,0,13,0.481,0,0,0,0,0,2,0.074,1,3994,7526,1,self-unsel,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,49,27,1,134,36,144,1
mw74307.txt,http://www.thelukeliu.com,24,www.thelukeliu.com,18,0,com,71.97278912,1,0.5229071,0.055160173,3,1,0,0,0,12,0.5,0,0,0,0,0,1,0.042,0,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8114389.txt,https://byelobog.warsztat.biz.pl/aiiegro/email@example.com,58,byelobog.warsztat.biz.pl,24,0,pl,31.47294118,0.428571429,0.0069695,0.056980503,2,2,0,0,0,43,0.741,0,0,0,0,0,7,0.121,1,95,394,1,byelobogwarsztatbizaiiegroemail@examecom,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0
543306.txt,https://www.baldinicastoldi.it,29,www.baldinicastoldi.it,22,0,it,100,1,0.012178,0.058027936,2,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,785,9280,1,baldncastold,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,25,14,19,66,0,68,1
506987.txt,https://www.jewelryaffairs.com,29,www.jewelryaffairs.com,22,0,com,100,1,0.5229071,0.053934213,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,11112,2679,1,jewelryaffairs,100,100,1,0,1,1,0,1,0,24,0,1,1,1,1,1,1,1,1,132,10,31,431,12,52,1
7174852.txt,https://forms.gle/jzxtb9auexgjcewfa,34,forms.gle,9,0,gle,36.29191321,1,5.00E-07,0.040776005,3,0,0,0,0,23,0.676,1,0.029,0,0,0,2,0.059,1,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8090596.txt,https://att-108599.weeblysite.com/,34,att-108599.weeblysite.com,25,0,com,66.69538462,0.80952381,0.5229071,0.044003478,3,1,0,0,0,16,0.471,6,0.176,0,0,0,4,0.118,1,273,19785,1,att-108599weeblysite,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,19,3,9,1,0,4,0
401257.txt,https://www.midsuffolk.gov.uk,28,www.midsuffolk.gov.uk,21,0,uk,100,0.785714286,0.028555,0.043342645,2,2,0,0,0,14,0.5,0,0,0,0,0,2,0.071,1,1207,1038,1,midsffolkgov,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,22,4,6,66,0,12,1
mw181226.txt,http://www.adbullion.com,24,www.adbullion.com,17,0,com,91.46238377,1,0.5229071,0.059354147,3,1,0,0,0,12,0.5,0,0,0,0,0,1,0.042,0,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oph04393.txt,http://ggemminiilogin.godaddysites.com/,38,ggemminiilogin.godaddysites.com,31,0,com,63.91779396,0.555555556,0.5229071,0.058050129,3,1,0,0,0,29,0.763,0,0,0,0,0,2,0.053,0,2,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561557.txt,https://www.honestinstall.com,28,www.honestinstall.com,21,0,com,100,1,0.5229071,0.063867405,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,3791,1724,1,honestinstall,100,100,1,0,0,0,0,1,5,1,0,1,1,1,0,0,0,0,1,60,35,31,36,1,45,1
709707.txt,https://www.redlandsusd.net,26,www.redlandsusd.net,19,0,net,100,1,0.0384199,0.054943986,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,10216,7579,1,redlandsusd,100,100,0,0,1,1,1,0,0,2,0,1,1,1,0,0,1,0,1,32,66,44,162,1,62,1
mw70556.txt,http://www.avantgardeperde.com,29,www.avantgardeperde.com,23,0,com,79.66759003,1,0.5229071,0.06174487,3,1,0,0,0,17,0.586,0,0,0,0,0,1,0.034,0,15,155,1,avantgardeperde,100,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248650.txt,https://www.bedtimefan.com,25,www.bedtimefan.com,18,0,com,100,1,0.5229071,0.061762069,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,132,149,1,bedtimefan,100,100,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,10,0,0,4,1
